location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,Gap,mfg_score
United States,2022-06-17,78.11,67.22,179.9,10.89,3
United States,2022-06-18,78.12,67.23,179.94,10.89,3
United States,2022-06-19,78.12,67.23,179.96,10.89,3
United States,2022-06-20,78.13,67.24,180.03,10.89,3
United States,2022-06-21,78.15,67.25,180.12,10.900000000000006,3
United States,2022-06-22,78.17,67.26,180.2,10.909999999999997,3
United States,2022-06-23,78.19,67.27,180.29,10.920000000000002,3
United States,2022-06-24,78.21,67.28,180.38,10.929999999999993,3
United States,2022-06-25,78.23,67.28,180.43,10.950000000000003,3
United States,2022-06-26,78.24,67.28,180.46,10.959999999999994,3
United States,2022-06-27,78.26,67.29,180.53,10.969999999999999,3
United States,2022-06-28,78.28,67.3,180.61,10.980000000000004,3
United States,2022-06-29,78.3,67.31,180.7,10.989999999999995,3
United States,2022-06-30,78.32,67.32,180.78,11.0,3
United States,2022-07-01,78.35,67.33,180.87,11.019999999999996,3
United States,2022-07-02,78.36,67.33,180.9,11.030000000000001,3
United States,2022-07-03,78.36,67.34,180.92,11.019999999999996,3
United States,2022-07-04,78.36,67.34,180.92,11.019999999999996,3
United States,2022-07-05,78.38,67.35,181.0,11.030000000000001,3
United States,2022-07-06,78.4,67.36,181.08,11.040000000000006,3
United States,2022-07-07,78.42,67.37,181.16,11.049999999999997,3
United States,2022-07-08,78.45,67.38,181.25,11.070000000000007,3
United States,2022-07-09,78.46,67.38,181.3,11.079999999999998,3
United States,2022-07-10,78.46,67.38,181.32,11.079999999999998,3
United States,2022-07-11,78.48,67.39,181.4,11.090000000000003,3
United States,2022-07-12,78.5,67.4,181.5,11.099999999999994,3
United States,2022-07-13,78.52,67.41,181.6,11.11,3
United States,2022-07-14,78.55,67.43,181.71,11.11999999999999,3
United States,2022-07-15,78.57,67.44,181.84,11.129999999999995,3
United States,2022-07-16,78.58,67.44,181.9,11.14,3
United States,2022-07-17,78.59,67.45,181.94,11.14,3
United States,2022-07-18,78.61,67.46,182.05,11.150000000000006,3
United States,2022-07-19,78.63,67.47,182.15,11.159999999999997,3
United States,2022-07-20,78.65,67.48,182.26,11.170000000000002,3
United States,2022-07-21,78.67,67.5,182.37,11.170000000000002,3
United States,2022-07-22,78.69,67.51,182.49,11.179999999999993,3
United States,2022-07-23,78.71,67.52,182.56,11.189999999999998,3
United States,2022-07-24,78.71,67.53,182.59,11.179999999999993,3
United States,2022-07-25,78.73,67.54,182.68,11.189999999999998,3
United States,2022-07-26,78.75,67.55,182.78,11.200000000000003,3
United States,2022-07-27,78.77,67.56,182.87,11.209999999999994,3
United States,2022-07-28,78.79,67.58,182.96,11.210000000000008,3
United States,2022-07-29,78.81,67.59,183.06,11.219999999999999,3
United States,2022-07-30,78.82,67.6,183.1,11.219999999999999,3
United States,2022-07-31,78.82,67.6,183.12,11.219999999999999,3
United States,2022-08-01,78.84,67.61,183.2,11.230000000000004,3
United States,2022-08-02,78.86,67.62,183.28,11.239999999999995,3
United States,2022-08-03,78.87,67.63,183.35,11.240000000000009,3
United States,2022-08-04,78.89,67.64,183.43,11.25,3
United States,2022-08-05,78.91,67.65,183.51,11.259999999999991,3
United States,2022-08-06,78.92,67.66,183.55,11.260000000000005,3
United States,2022-08-07,78.92,67.67,183.56,11.25,3
United States,2022-08-08,78.94,67.68,183.63,11.259999999999991,3
United States,2022-08-09,78.95,67.69,183.7,11.260000000000005,3
United States,2022-08-10,78.97,67.7,183.76,11.269999999999996,3
United States,2022-08-11,78.98,67.71,183.83,11.27000000000001,3
United States,2022-08-12,79.0,67.72,183.9,11.280000000000001,3
United States,2022-08-13,79.01,67.72,183.93,11.290000000000006,3
United States,2022-08-14,79.01,67.73,183.95,11.280000000000001,3
United States,2022-08-15,79.03,67.74,184.01,11.290000000000006,3
United States,2022-08-16,79.04,67.74,184.07,11.300000000000011,3
United States,2022-08-17,79.06,67.75,184.13,11.310000000000002,3
United States,2022-08-18,79.07,67.76,184.19,11.309999999999988,3
United States,2022-08-19,79.09,67.77,184.26,11.320000000000007,3
United States,2022-08-20,79.09,67.78,184.28,11.310000000000002,3
United States,2022-08-21,79.1,67.78,184.3,11.319999999999993,3
United States,2022-08-22,79.11,67.79,184.35,11.319999999999993,3
United States,2022-08-23,79.12,67.8,184.4,11.320000000000007,3
United States,2022-08-24,79.13,67.81,184.45,11.319999999999993,3
United States,2022-08-25,79.15,67.82,184.5,11.330000000000013,3
United States,2022-08-26,79.16,67.83,184.56,11.329999999999998,3
United States,2022-08-27,79.17,67.83,184.58,11.340000000000003,3
United States,2022-08-28,79.17,67.83,184.59,11.340000000000003,3
United States,2022-08-29,79.18,67.84,184.64,11.340000000000003,3
United States,2022-08-30,79.19,67.85,184.68,11.340000000000003,3
United States,2022-08-31,79.2,67.86,184.72,11.340000000000003,3
United States,2022-09-01,79.21,67.86,184.75,11.349999999999994,3
United States,2022-09-02,79.22,67.87,184.78,11.349999999999994,3
United States,2022-09-03,79.23,67.87,184.79,11.36,3
United States,2022-09-04,79.23,67.87,184.81,11.36,3
United States,2022-09-05,79.23,67.88,184.81,11.350000000000009,3
United States,2022-09-06,79.24,67.88,184.87,11.36,3
United States,2022-09-07,79.26,67.9,184.99,11.36,3
United States,2022-09-08,79.27,67.91,185.12,11.36,3
United States,2022-09-09,79.29,67.93,185.29,11.36,3
United States,2022-09-10,79.31,67.94,185.38,11.370000000000005,3
United States,2022-09-11,79.31,67.94,185.44,11.370000000000005,3
United States,2022-09-12,79.33,67.96,185.61,11.370000000000005,3
United States,2022-09-13,79.35,67.97,185.77,11.379999999999995,3
United States,2022-09-14,79.37,67.99,185.95,11.38000000000001,3
United States,2022-09-15,79.39,68.0,186.12,11.39,3
United States,2022-09-16,79.41,68.02,186.33,11.39,3
United States,2022-09-17,79.42,68.03,186.44,11.39,3
United States,2022-09-18,79.43,68.04,186.5,11.39,3
United States,2022-09-19,79.44,68.05,186.68,11.39,3
United States,2022-09-20,79.46,68.07,186.87,11.39,3
United States,2022-09-21,79.48,68.08,187.08,11.400000000000006,3
United States,2022-09-22,79.5,68.1,187.28,11.400000000000006,3
United States,2022-09-23,79.53,68.12,187.53,11.409999999999997,3
United States,2022-09-24,79.54,68.13,187.64,11.41000000000001,3
United States,2022-09-25,79.55,68.14,187.71,11.409999999999997,3
United States,2022-09-26,79.57,68.15,187.93,11.419999999999987,3
United States,2022-09-27,79.59,68.17,188.14,11.420000000000002,3
United States,2022-09-28,79.61,68.19,188.36,11.420000000000002,3
United States,2022-09-29,79.63,68.2,188.58,11.429999999999993,3
United States,2022-09-30,79.65,68.22,188.83,11.430000000000007,3
United States,2022-10-01,79.66,68.23,188.94,11.429999999999993,3
United States,2022-10-02,79.67,68.24,189.0,11.430000000000007,3
United States,2022-10-03,79.69,68.25,189.22,11.439999999999998,3
United States,2022-10-04,79.71,68.27,189.44,11.439999999999998,3
United States,2022-10-05,79.73,68.29,189.68,11.439999999999998,3
United States,2022-10-06,79.75,68.3,189.92,11.450000000000003,3
United States,2022-10-07,79.77,68.32,190.18,11.450000000000003,3
United States,2022-10-08,79.79,68.33,190.3,11.460000000000008,3
United States,2022-10-09,79.79,68.34,190.37,11.450000000000003,3
United States,2022-10-10,79.81,68.35,190.59,11.460000000000008,3
United States,2022-10-11,79.83,68.37,190.82,11.459999999999994,3
United States,2022-10-12,79.86,68.39,191.07,11.469999999999999,3
United States,2022-10-13,79.88,68.41,191.31,11.469999999999999,3
United States,2022-10-14,79.9,68.43,191.58,11.469999999999999,3
United States,2022-10-15,79.91,68.43,191.69,11.47999999999999,3
United States,2022-10-16,79.92,68.44,191.76,11.480000000000004,3
United States,2022-10-17,79.94,68.46,191.99,11.480000000000004,3
United States,2022-10-18,79.96,68.47,192.22,11.489999999999995,3
United States,2022-10-19,79.98,68.49,192.46,11.490000000000009,3
United States,2022-10-20,80.01,68.51,192.69,11.5,3
United States,2022-10-21,80.03,68.53,192.95,11.5,3
United States,2022-10-22,80.04,68.53,193.06,11.510000000000005,3
United States,2022-10-23,80.05,68.54,193.13,11.509999999999991,3
United States,2022-10-24,80.07,68.56,193.35,11.509999999999991,3
United States,2022-10-25,80.09,68.57,193.58,11.52000000000001,3
United States,2022-10-26,80.11,68.59,193.84,11.519999999999996,3
United States,2022-10-27,80.13,68.61,194.08,11.519999999999996,3
United States,2022-10-28,80.16,68.63,194.34,11.530000000000001,3
United States,2022-10-29,80.17,68.63,194.45,11.540000000000006,3
United States,2022-10-30,80.17,68.64,194.51,11.530000000000001,3
United States,2022-10-31,80.19,68.65,194.69,11.539999999999992,3
United States,2022-11-01,80.21,68.66,194.88,11.549999999999997,3
United States,2022-11-02,80.23,68.68,195.08,11.549999999999997,3
United States,2022-11-03,80.25,68.69,195.27,11.560000000000002,3
United States,2022-11-04,80.27,68.71,195.5,11.560000000000002,3
United States,2022-11-05,80.28,68.72,195.6,11.560000000000002,3
United States,2022-11-06,80.29,68.72,195.66,11.570000000000007,3
United States,2022-11-07,80.31,68.74,195.83,11.570000000000007,3
United States,2022-11-08,80.32,68.75,196.0,11.569999999999993,3
United States,2022-11-09,80.34,68.76,196.17,11.579999999999998,3
United States,2022-11-10,80.36,68.77,196.34,11.590000000000003,3
United States,2022-11-11,80.38,68.79,196.52,11.58999999999999,3
United States,2022-11-12,80.39,68.79,196.61,11.599999999999994,3
United States,2022-11-13,80.39,68.8,196.65,11.590000000000003,3
United States,2022-11-14,80.41,68.81,196.81,11.599999999999994,3
United States,2022-11-15,80.42,68.82,196.97,11.600000000000009,3
United States,2022-11-16,80.44,68.83,197.13,11.61,3
United States,2022-11-17,80.46,68.85,197.28,11.61,3
United States,2022-11-18,80.48,68.86,197.45,11.620000000000005,3
United States,2022-11-19,80.49,68.87,197.53,11.61999999999999,3
United States,2022-11-20,80.49,68.87,197.58,11.61999999999999,3
United States,2022-11-21,80.51,68.88,197.71,11.63000000000001,3
United States,2022-11-22,80.52,68.89,197.84,11.629999999999995,3
United States,2022-11-23,80.53,68.9,197.95,11.629999999999995,3
United States,2022-11-24,80.53,68.9,197.95,11.629999999999995,3
United States,2022-11-25,80.54,68.91,198.03,11.63000000000001,3
United States,2022-11-26,80.55,68.91,198.08,11.64,3
United States,2022-11-27,80.55,68.92,198.12,11.629999999999995,3
United States,2022-11-28,80.56,68.92,198.22,11.64,3
United States,2022-11-29,80.58,68.93,198.32,11.649999999999991,3
United States,2022-11-30,80.59,68.94,198.46,11.650000000000006,3
United States,2022-12-01,80.6,68.95,198.57,11.649999999999991,3
United States,2022-12-02,80.62,68.97,198.7,11.650000000000006,3
United States,2022-12-03,80.62,68.97,198.77,11.650000000000006,3
United States,2022-12-04,80.63,68.97,198.8,11.659999999999997,3
United States,2022-12-05,80.64,68.98,198.91,11.659999999999997,3
United States,2022-12-06,80.65,68.99,199.02,11.66000000000001,3
United States,2022-12-07,80.67,69.0,199.13,11.670000000000002,3
United States,2022-12-08,80.68,69.01,199.24,11.670000000000002,3
United States,2022-12-09,80.69,69.02,199.37,11.670000000000002,3
United States,2022-12-10,80.7,69.02,199.44,11.680000000000007,3
United States,2022-12-11,80.7,69.03,199.47,11.670000000000002,3
United States,2022-12-12,80.72,69.04,199.58,11.679999999999993,3
United States,2022-12-13,80.73,69.05,199.7,11.680000000000007,3
United States,2022-12-14,80.74,69.05,199.8,11.689999999999998,3
United States,2022-12-15,80.75,69.06,199.9,11.689999999999998,3
United States,2022-12-16,80.77,69.07,200.01,11.700000000000003,3
United States,2022-12-17,80.77,69.08,200.07,11.689999999999998,3
United States,2022-12-18,80.78,69.08,200.11,11.700000000000003,3
United States,2022-12-19,80.79,69.09,200.21,11.700000000000003,3
United States,2022-12-20,80.8,69.1,200.3,11.700000000000003,3
United States,2022-12-21,80.81,69.1,200.39,11.710000000000008,3
United States,2022-12-22,80.82,69.11,200.46,11.709999999999994,3
United States,2022-12-23,80.83,69.11,200.51,11.719999999999999,3
United States,2022-12-24,80.83,69.12,200.52,11.709999999999994,3
United States,2022-12-25,80.83,69.12,200.52,11.709999999999994,3
United States,2022-12-26,80.84,69.12,200.55,11.719999999999999,3
United States,2022-12-27,80.85,69.13,200.63,11.719999999999999,3
United States,2022-12-28,80.86,69.13,200.71,11.730000000000004,3
United States,2022-12-29,80.87,69.14,200.79,11.730000000000004,3
United States,2022-12-30,80.88,69.15,200.86,11.72999999999999,3
United States,2022-12-31,80.88,69.15,200.88,11.72999999999999,3
United States,2023-01-01,80.88,69.15,200.89,11.72999999999999,3
United States,2023-01-02,80.89,69.15,200.92,11.739999999999995,3
United States,2023-01-03,80.9,69.16,200.99,11.740000000000009,3
United States,2023-01-04,80.91,69.17,201.06,11.739999999999995,3
United States,2023-01-05,80.92,69.17,201.13,11.75,3
United States,2023-01-06,80.93,69.18,201.21,11.75,3
United States,2023-01-07,80.94,69.18,201.25,11.759999999999991,3
United States,2023-01-08,80.94,69.19,201.27,11.75,3
United States,2023-01-09,80.95,69.19,201.33,11.760000000000005,3
United States,2023-01-10,80.96,69.2,201.39,11.759999999999991,3
United States,2023-01-11,80.97,69.2,201.45,11.769999999999996,3
United States,2023-01-12,80.97,69.21,201.51,11.760000000000005,3
United States,2023-01-13,80.98,69.22,201.58,11.760000000000005,3
United States,2023-01-14,80.99,69.22,201.61,11.769999999999996,3
United States,2023-01-15,80.99,69.22,201.63,11.769999999999996,3
United States,2023-01-16,81.0,69.22,201.66,11.780000000000001,3
United States,2023-01-17,81.0,69.23,201.71,11.769999999999996,3
United States,2023-01-18,81.01,69.23,201.75,11.780000000000001,3
United States,2023-01-19,81.02,69.24,201.79,11.780000000000001,3
United States,2023-01-20,81.02,69.24,201.84,11.780000000000001,3
United States,2023-01-21,81.03,69.25,201.86,11.780000000000001,3
United States,2023-01-22,81.03,69.25,201.87,11.780000000000001,3
United States,2023-01-23,81.04,69.25,201.9,11.790000000000006,3
United States,2023-01-24,81.04,69.25,201.94,11.790000000000006,3
United States,2023-01-25,81.05,69.26,201.98,11.789999999999992,3
United States,2023-01-26,81.05,69.26,202.01,11.789999999999992,3
United States,2023-01-27,81.06,69.27,202.05,11.790000000000006,3
United States,2023-01-28,81.06,69.27,202.07,11.790000000000006,3
United States,2023-01-29,81.07,69.27,202.08,11.799999999999997,3
United States,2023-01-30,81.07,69.27,202.11,11.799999999999997,3
United States,2023-01-31,81.08,69.28,202.14,11.799999999999997,3
United States,2023-02-01,81.08,69.28,202.17,11.799999999999997,3
United States,2023-02-02,81.09,69.28,202.2,11.810000000000002,3
United States,2023-02-03,81.09,69.29,202.23,11.799999999999997,3
United States,2023-02-04,81.1,69.29,202.24,11.809999999999988,3
United States,2023-02-05,81.1,69.29,202.25,11.809999999999988,3
United States,2023-02-06,81.1,69.29,202.28,11.809999999999988,3
United States,2023-02-07,81.11,69.3,202.31,11.810000000000002,3
United States,2023-02-08,81.11,69.3,202.34,11.810000000000002,3
United States,2023-02-09,81.12,69.3,202.36,11.820000000000007,3
United States,2023-02-10,81.12,69.31,202.39,11.810000000000002,3
United States,2023-02-11,81.13,69.31,202.41,11.819999999999993,3
United States,2023-02-12,81.13,69.31,202.41,11.819999999999993,3
United States,2023-02-13,81.13,69.31,202.44,11.819999999999993,3
United States,2023-02-14,81.13,69.32,202.46,11.810000000000002,3
United States,2023-02-15,81.14,69.32,202.48,11.820000000000007,3
United States,2023-02-16,81.14,69.32,202.51,11.820000000000007,3
United States,2023-02-17,81.15,69.33,202.54,11.820000000000007,3
United States,2023-02-18,81.15,69.33,202.55,11.820000000000007,3
United States,2023-02-19,81.15,69.33,202.55,11.820000000000007,3
United States,2023-02-20,81.16,69.33,202.57,11.829999999999998,3
United States,2023-02-21,81.16,69.33,202.59,11.829999999999998,3
United States,2023-02-22,81.16,69.33,202.61,11.829999999999998,3
United States,2023-02-23,81.17,69.34,202.64,11.829999999999998,3
United States,2023-02-24,81.17,69.34,202.66,11.829999999999998,3
United States,2023-02-25,81.17,69.34,202.67,11.829999999999998,3
United States,2023-02-26,81.18,69.34,202.67,11.840000000000003,3
United States,2023-02-27,81.18,69.35,202.7,11.830000000000013,3
United States,2023-02-28,81.18,69.35,202.72,11.830000000000013,3
United States,2023-03-01,81.19,69.35,202.74,11.840000000000003,3
United States,2023-03-02,81.19,69.35,202.76,11.840000000000003,3
United States,2023-03-03,81.2,69.36,202.78,11.840000000000003,3
United States,2023-03-04,81.2,69.36,202.79,11.840000000000003,3
United States,2023-03-05,81.2,69.36,202.8,11.840000000000003,3
United States,2023-03-06,81.2,69.36,202.82,11.840000000000003,3
United States,2023-03-07,81.21,69.36,202.84,11.849999999999994,3
United States,2023-03-08,81.21,69.37,202.86,11.83999999999999,3
United States,2023-03-09,81.22,69.37,202.88,11.849999999999994,3
United States,2023-03-10,81.22,69.37,202.9,11.849999999999994,3
United States,2023-03-11,81.22,69.37,202.91,11.849999999999994,3
United States,2023-03-12,81.22,69.37,202.91,11.849999999999994,3
United States,2023-03-13,81.23,69.38,202.93,11.850000000000009,3
United States,2023-03-14,81.23,69.38,202.95,11.850000000000009,3
United States,2023-03-15,81.24,69.38,202.97,11.86,3
United States,2023-03-16,81.24,69.38,202.99,11.86,3
United States,2023-03-17,81.24,69.39,203.01,11.849999999999994,3
United States,2023-03-18,81.25,69.39,203.02,11.86,3
United States,2023-03-19,81.25,69.39,203.02,11.86,3
United States,2023-03-20,81.25,69.39,203.04,11.86,3
